# format: id<TAB>file<TAB>page<TAB>section<TAB>status
# status: ace(<docid>) | restates(<id>) | uncovered(<class>: <one-clause reason>) | pending
# uncovered classes: heading | process | external | aim | descriptive | notice
# ids: box3-extraction regions=B3-01..B3-16 in file order; other regions retain S<page>-<seq>; page=physical PDF page
S29-06	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-03)
S29-07	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-04)
S29-08	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-05)
S29-09	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-06)
S29-10	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-08)
S29-11	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-10)
S29-12	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-11)
S29-13	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-12)
S29-14	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-13)
S29-15	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-14)
S29-16	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-15)
S29-17	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	pending
S29-18	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(S23-16)
S29-19	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	pending
S29-20	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	pending
S29-21	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Opioid Medication for Subacute and Chronic Pain	restates(B3-10)
S29-22	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Interventional Approaches to Subacute and Chronic Pain	uncovered(descriptive: states context without an operative directive)
S29-23	source/rec01-05-body-extraction.txt	p29	Rec 2 > Supporting rationale > Interventional Approaches to Subacute and Chronic Pain	uncovered(descriptive: states context without an operative directive)
S30-01	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Interventional Approaches to Subacute and Chronic Pain	uncovered(aim: states an aspiration without operative directive)
S30-02	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Interventional Approaches to Subacute and Chronic Pain	pending
S30-03	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Interventional Approaches to Subacute and Chronic Pain	pending
S30-04	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Multimodal Therapy for Subacute and Chronic Pain	uncovered(descriptive: states context without an operative directive)
S30-05	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Multimodal Therapy for Subacute and Chronic Pain	pending
S30-06	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Multimodal Therapy for Subacute and Chronic Pain	pending
S30-07	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Multimodal Therapy for Subacute and Chronic Pain	pending
S30-08	source/rec01-05-body-extraction.txt	p30	Rec 2 > Supporting rationale > Multimodal Therapy for Subacute and Chronic Pain	pending
S30-09	source/rec01-05-body-extraction.txt	p30	Rec 3 > Recommendation statement	restates(B3-05)
S30-10	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp01)
S30-11	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp02)
S30-12	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	uncovered(external: reports third-party guidance or policy)
S30-13	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp04)
S30-14	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp05)
S30-15	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp06)
S30-16	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp07)
S30-17	source/rec01-05-body-extraction.txt	p30	Rec 3 > Implementation considerations	ace(cdc2022-opioid-rec03-imp08)
S31-01	source/rec01-05-body-extraction.txt	p31	Rec 3 > Supporting rationale	uncovered(external: reports third-party guidance or policy)
S31-02	source/rec01-05-body-extraction.txt	p31	Rec 3 > Supporting rationale	restates(S30-10)
S31-03	source/rec01-05-body-extraction.txt	p31	Rec 3 > Supporting rationale	restates(S30-10)
S31-04	source/rec01-05-body-extraction.txt	p31	Rec 3 > Supporting rationale	restates(S30-11)
S31-06	source/rec01-05-body-extraction.txt	p31	Rec 3 > Supporting rationale	uncovered(external: reports third-party guidance or policy)
S32-01	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	restates(S30-14)
S32-02	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	pending
S32-03	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	pending
S32-04	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	restates(S30-15)
S32-05	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	restates(S30-16)
S32-06	source/rec01-05-body-extraction.txt	p32	Rec 3 > Supporting rationale	restates(S30-17)
S32-07	source/rec01-05-body-extraction.txt	p32	Rec 4 > Recommendation statement	restates(B3-06)
S32-08	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp01)
S32-09	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	restates(B3-06)
S32-10	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp03)
S32-11	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	restates(B3-06)
S32-12	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp05)
S32-13	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	restates(B3-06)
S32-14	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp07)
S32-15	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp08)
S32-17	source/rec01-05-body-extraction.txt	p32	Rec 4 > Implementation considerations	ace(cdc2022-opioid-rec04-imp09)
S33-01	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote instruction	pending
S33-02	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote caution lead-in	uncovered(heading: structural label without directive)
S33-03	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote caution 3	pending
S33-04	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote caution 4	pending
S33-05	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote caution 5	pending
S33-06	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote caution 7	pending
S33-07	source/rec01-05-body-extraction.txt	p33	Rec 4 > Supporting rationale > Table footnote guidepost statement	restates(S32-08)
S34-01	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(B3-06)
S34-02	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(S32-12)
S34-03	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	uncovered(external: reports third-party guidance or policy)
S34-04	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	pending
S34-05	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	pending
S34-06	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(S32-15)
S34-07	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	pending
S34-08	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(B3-10)
S34-09	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(S32-14)
S34-10	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	pending
S34-11	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	restates(S32-17)
S34-12	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	uncovered(external: reports third-party guidance or policy)
S34-13	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	uncovered(external: reports third-party guidance or policy)
S34-14	source/rec01-05-body-extraction.txt	p34	Rec 4 > Supporting rationale	pending
S34-15	source/rec01-05-body-extraction.txt	p34	Rec 5 > Recommendation statement	restates(B3-07)
S35-01	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	restates(B3-07)
S35-02	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	restates(B3-07)
S35-03	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	restates(B3-07)
S35-04	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp04)
S35-05	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp05)
S35-06	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp06)
S35-07	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp07)
S35-08	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp08)
S35-09	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp09)
S35-10	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp10)
S35-11	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp11)
S35-12	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp12)
S35-13	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp13)
S35-14	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp14)
S35-15	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp15)
S35-16	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp16)
S35-17	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	uncovered(aim: states an aspiration without operative directive)
S35-18	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp18)
S35-19	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp19)
S35-20	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp20)
S35-21	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp21)
S35-22	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp22)
S35-23	source/rec01-05-body-extraction.txt	p35	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp27)
S36-01	source/rec01-05-body-extraction.txt	p36	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp23)
S36-02	source/rec01-05-body-extraction.txt	p36	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp24)
S36-03	source/rec01-05-body-extraction.txt	p36	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp25)
S36-04	source/rec01-05-body-extraction.txt	p36	Rec 5 > Implementation considerations	ace(cdc2022-opioid-rec05-imp26)
S37-01	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-10)
S37-02	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-03	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(S35-04)
S37-04	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(S35-05)
S37-05	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-06	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-07	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-08	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(S35-19)
S37-09	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-16)
S37-10	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S37-11	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S37-12	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S37-13	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S37-14	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	uncovered(external: reports third-party guidance or policy)
S37-15	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S37-16	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-17	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(S35-07)
S37-18	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(B3-07)
S37-19	source/rec01-05-body-extraction.txt	p37	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S38-01	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	restates(S35-07)
S38-02	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S38-03	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Determining Whether, When, and How to Taper Opioids	pending
S38-04	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Providing Advice to Patients Before Tapering	pending
S38-05	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Providing Advice to Patients Before Tapering	pending
S38-06	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Providing Advice to Patients Before Tapering	restates(S35-20)
S38-07	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Providing Advice to Patients Before Tapering	restates(S35-20)
S38-08	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Pain Management During Tapering	pending
S38-09	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Pain Management During Tapering	restates(S35-06)
S38-10	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Pain Management During Tapering	restates(S35-06)
S38-11	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	pending
S38-12	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	pending
S38-13	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	restates(S35-21)
S38-14	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	restates(S35-08)
S38-15	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	restates(S35-09)
S38-16	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	pending
S38-17	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Behavioral Health Support During Tapering	pending
S38-18	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-12)
S38-19	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-10)
S38-20	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-12)
S38-21	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-11)
S38-22	source/rec01-05-body-extraction.txt	p38	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-23)
S39-01	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	pending
S39-02	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-13)
S39-03	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-14)
S39-04	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-15)
S39-05	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-16)
S39-06	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(S35-18)
S39-07	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	pending
S39-08	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	restates(B3-07)
S39-09	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Tapering Rate	pending
S39-10	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Management of Opioid Withdrawal During Tapering	pending
S39-11	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Management of Opioid Withdrawal During Tapering	uncovered(descriptive: states context without an operative directive)
S39-12	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Challenges to Tapering	pending
S39-13	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Challenges to Tapering	uncovered(descriptive: states context without an operative directive)
S39-14	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Challenges to Tapering	uncovered(external: reports third-party guidance or policy)
S39-15	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Challenges to Tapering	restates(S39-16)
S39-16	source/rec01-05-body-extraction.txt	p39	Rec 5 > Supporting rationale > Challenges to Tapering	pending
S40-01	source/rec06-12-body-extraction.txt	p40	Pre-Rec 6 > Transitioning to buprenorphine	pending
S40-02	source/rec06-12-body-extraction.txt	p40	Pre-Rec 6 > Continuing High-Dosage Opioids	restates(S35-22)
S40-03	source/rec06-12-body-extraction.txt	p40	Pre-Rec 6 > Continuing High-Dosage Opioids	restates(S36-01)
S40-04	source/rec06-12-body-extraction.txt	p40	Pre-Rec 6 > Continuing High-Dosage Opioids	restates(S36-02)
S40-05	source/rec06-12-body-extraction.txt	p40	Pre-Rec 6 > Continuing High-Dosage Opioids	restates(S36-03)
S40-06	source/rec06-12-body-extraction.txt	p40	Rec 6	restates(B3-09)
S40-07	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	restates(B3-09)
S40-08	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-09	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-10	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-11	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-12	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-13	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S40-14	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	restates(S24-18)
S40-15	source/rec06-12-body-extraction.txt	p40	Rec 6 > Implementation considerations	pending
S41-01	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	restates(S24-19)
S41-02	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	uncovered(descriptive: cross-references Recommendations 2, 5, and 7 without adding a directive; canonical at B3-03, B3-07, B3-10)
S41-03	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	restates(S20-01)
S41-04	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	pending
S41-05	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	pending
S41-06	source/rec06-12-body-extraction.txt	p41	Rec 6 > Implementation considerations	pending
S42-01	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(B3-09)
S42-02	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	uncovered(descriptive: states context without an operative directive)
S42-03	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-08)
S42-04	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-09)
S42-05	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-10)
S42-06	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-11)
S42-07	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-12)
S42-08	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-13)
S42-09	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S24-18)
S42-11	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S41-02)
S42-12	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S20-01)
S42-13	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S41-04)
S42-14	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S41-05)
S42-15	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	pending
S42-16	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	pending
S42-17	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S41-06)
S42-18	source/rec06-12-body-extraction.txt	p42	Rec 7	restates(B3-10)
S42-19	source/rec06-12-body-extraction.txt	p42	Rec 7 > Implementation considerations	restates(B3-10)
S42-20	source/rec06-12-body-extraction.txt	p42	Rec 7 > Implementation considerations	pending
S42-21	source/rec06-12-body-extraction.txt	p42	Rec 6 > Supporting rationale	restates(S40-15)
S43-02	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-03	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-04	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	restates(S24-19)
S43-05	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-06	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	restates(S24-20)
S43-07	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-08	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-09	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-10	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-11	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-12	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-13	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-14	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	pending
S43-15	source/rec06-12-body-extraction.txt	p43	Rec 7 > Implementation considerations	restates(B3-03)
S44-01	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	uncovered(descriptive: states context without an operative directive)
S44-02	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(B3-10)
S44-03	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S42-20)
S44-04	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	pending
S44-05	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-02)
S44-06	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-03)
S44-07	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S24-19)
S44-08	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-03)
S44-09	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-05)
S44-10	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S24-20)
S44-11	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-07)
S44-12	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-08)
S44-13	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-09)
S44-14	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	uncovered(descriptive: states context without an operative directive)
S44-15	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-10)
S44-16	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	restates(S43-11)
S44-17	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	pending
S44-18	source/rec06-12-body-extraction.txt	p44	Rec 7 > Supporting rationale	pending
S45-01	source/rec06-12-body-extraction.txt	p45	Rec 7 > Supporting rationale	pending
S45-02	source/rec06-12-body-extraction.txt	p45	Rec 7 > Supporting rationale	pending
S45-03	source/rec06-12-body-extraction.txt	p45	Rec 7 > Supporting rationale	restates(S43-13)
S45-04	source/rec06-12-body-extraction.txt	p45	Rec 7 > Supporting rationale	restates(S43-14)
S45-05	source/rec06-12-body-extraction.txt	p45	Rec 7 > Supporting rationale	restates(B3-03)
S45-06	source/rec06-12-body-extraction.txt	p45	Rec 8	restates(B3-12)
S45-07	source/rec06-12-body-extraction.txt	p45	Rec 8 > Implementation considerations	pending
S45-08	source/rec06-12-body-extraction.txt	p45	Rec 8 > Implementation considerations	pending
S45-09	source/rec06-12-body-extraction.txt	p45	Rec 8 > Implementation considerations	pending
S45-10	source/rec06-12-body-extraction.txt	p45	Rec 8 > Implementation considerations	pending
S45-11	source/rec06-12-body-extraction.txt	p45	Rec 8 > Implementation considerations	pending
